PlateThickness,InitialTemperature,HeatInput,ElectrodeVelocity,X,Y,Z,Delta Time
0.004,180,900,0.003,0.0,0.0,0.002,0.0
0.004,180,900,0.003,0.0,0.0,0.004,0.0
0.004,180,900,0.003,0.0,0.015,0.0,0.0
0.004,180,900,0.003,0.0,0.015,0.002,0.0
0.004,180,900,0.003,0.0,0.015,0.004,0.0
0.004,180,900,0.003,0.0,0.02,0.0,3.24
0.004,180,900,0.003,0.0,0.02,0.002,3.16
0.004,180,900,0.003,0.0,0.02,0.004,3.16
0.004,180,900,0.003,0.0,0.025,0.0,0.0
0.004,180,900,0.003,0.0,0.025,0.002,0.0
0.004,180,900,0.003,0.0,0.025,0.004,0.0
0.004,180,900,0.003,0.0,0.04,0.0,0.0
0.004,180,900,0.003,0.0,0.04,0.002,0.0
0.004,180,900,0.003,0.0,0.04,0.004,0.0
0.004,180,900,0.003,0.025,0.0,0.0,0.0
0.004,180,900,0.003,0.025,0.015,0.0,0.0
0.004,180,900,0.003,0.025,0.02,0.0,0.0
0.004,180,900,0.003,0.025,0.025,0.0,0.0
0.004,180,900,0.003,0.025,0.04,0.0,0.0
0.004,180,900,0.003,0.05,0.0,0.0,0.0
0.004,180,900,0.003,0.05,0.0,0.002,0.0
0.004,180,900,0.003,0.05,0.0,0.004,0.0
0.004,180,900,0.003,0.05,0.015,0.0,0.0
0.004,180,900,0.003,0.05,0.015,0.002,0.0
0.004,180,900,0.003,0.05,0.015,0.004,0.0
0.004,180,900,0.003,0.05,0.02,0.0,0.0
0.004,180,900,0.003,0.05,0.02,0.002,0.0
0.004,180,900,0.003,0.05,0.02,0.004,0.0
0.004,180,900,0.003,0.05,0.025,0.0,0.0
0.004,180,900,0.003,0.05,0.025,0.002,0.0
0.004,180,900,0.003,0.05,0.025,0.004,0.0
0.004,180,900,0.003,0.05,0.04,0.0,0.0
0.004,180,900,0.003,0.05,0.04,0.002,0.0
0.004,180,900,0.003,0.05,0.04,0.004,0.0
0.004,180,900,0.0035,0.0,0.0,0.0,0.0
0.004,180,900,0.0035,0.0,0.0,0.002,0.0
0.004,180,900,0.0035,0.0,0.0,0.004,0.0
0.004,180,900,0.0035,0.0,0.015,0.0,0.0
0.004,180,900,0.0035,0.0,0.015,0.002,0.0
0.004,180,900,0.0035,0.0,0.015,0.004,0.0
0.004,180,900,0.0035,0.0,0.02,0.0,5.2
0.004,180,900,0.0035,0.0,0.02,0.002,5.06
0.004,180,900,0.0035,0.0,0.02,0.004,4.94
0.004,180,900,0.0035,0.0,0.025,0.0,0.0
0.004,180,900,0.0035,0.0,0.025,0.002,0.0
0.004,180,900,0.0035,0.0,0.025,0.004,0.0
0.004,180,900,0.0035,0.0,0.04,0.0,0.0
0.004,180,900,0.0035,0.0,0.04,0.002,0.0
0.004,180,900,0.0035,0.0,0.04,0.004,0.0
0.004,180,900,0.0035,0.025,0.0,0.0,0.0
0.004,180,900,0.0035,0.025,0.0,0.002,0.0
0.004,180,900,0.0035,0.025,0.015,0.0,0.0
0.004,180,900,0.0035,0.025,0.015,0.002,0.0
0.004,180,900,0.0035,0.025,0.02,0.0,0.0
0.004,180,900,0.0035,0.025,0.02,0.002,0.0
0.004,180,900,0.0035,0.025,0.025,0.0,0.0
0.004,180,900,0.0035,0.025,0.025,0.002,0.0
0.004,180,900,0.0035,0.025,0.04,0.0,0.0
0.004,180,900,0.0035,0.025,0.04,0.002,0.0
0.004,180,900,0.0035,0.05,0.0,0.0,0.0
0.004,180,900,0.0035,0.05,0.0,0.002,0.0
0.004,180,900,0.0035,0.05,0.0,0.004,0.0
0.004,180,900,0.0035,0.05,0.015,0.0,0.0
0.004,180,900,0.0035,0.05,0.015,0.002,0.0
0.004,180,900,0.0035,0.05,0.015,0.004,0.0
0.004,180,900,0.0035,0.05,0.02,0.0,0.0
0.004,180,900,0.0035,0.05,0.02,0.002,0.0
0.004,180,900,0.0035,0.05,0.02,0.004,0.0
0.004,180,900,0.0035,0.05,0.025,0.0,0.0
0.004,180,900,0.0035,0.05,0.025,0.002,0.0
0.004,180,900,0.0035,0.05,0.025,0.004,0.0
0.004,180,900,0.0035,0.05,0.04,0.0,0.0
0.004,180,900,0.0035,0.05,0.04,0.002,0.0
0.004,180,900,0.0035,0.05,0.04,0.004,0.0
0.004,180,900,0.004,0.0,0.0,0.0,0.0
0.004,180,900,0.004,0.0,0.0,0.002,0.0
0.004,180,900,0.004,0.0,0.0,0.004,0.0
0.004,180,900,0.004,0.0,0.015,0.0,3.4
0.004,180,900,0.004,0.0,0.015,0.002,3.22
0.004,180,900,0.004,0.0,0.015,0.004,3.06
0.004,180,900,0.004,0.0,0.02,0.0,0.0
0.004,180,900,0.004,0.0,0.02,0.002,0.0
0.004,180,900,0.004,0.0,0.02,0.004,0.0
0.004,180,900,0.004,0.0,0.025,0.0,0.0
0.004,180,900,0.004,0.0,0.025,0.002,0.0
0.004,180,900,0.004,0.0,0.025,0.004,0.0
0.004,180,900,0.004,0.0,0.04,0.0,0.0
0.004,180,900,0.004,0.0,0.04,0.002,0.0
0.004,180,900,0.004,0.025,0.0,0.0,0.0
0.004,180,900,0.004,0.025,0.0,0.002,0.0
0.004,180,900,0.004,0.025,0.015,0.0,0.0
0.004,180,900,0.004,0.025,0.015,0.002,0.0
0.004,180,900,0.004,0.025,0.02,0.0,0.0
0.004,180,900,0.004,0.025,0.02,0.002,0.0
0.004,180,900,0.004,0.025,0.025,0.0,0.0
0.004,180,900,0.004,0.025,0.025,0.002,0.0
0.004,180,900,0.004,0.025,0.04,0.0,0.0
0.004,180,900,0.004,0.025,0.04,0.002,0.0
0.004,180,900,0.004,0.025,0.04,0.004,0.0
0.004,180,900,0.004,0.05,0.0,0.0,0.0
0.004,180,900,0.004,0.05,0.0,0.002,0.0
0.004,180,900,0.004,0.05,0.0,0.004,0.0
0.004,180,900,0.004,0.05,0.015,0.0,0.0
0.004,180,900,0.004,0.05,0.015,0.002,0.0
0.004,180,900,0.004,0.05,0.015,0.004,0.0
0.004,180,900,0.004,0.05,0.02,0.0,0.0
0.004,180,900,0.004,0.05,0.02,0.002,0.0
0.004,180,900,0.004,0.05,0.02,0.004,0.0
0.004,180,900,0.004,0.05,0.025,0.0,0.0
0.004,180,900,0.004,0.05,0.025,0.002,0.0
0.004,180,900,0.004,0.05,0.025,0.004,0.0
0.004,180,900,0.004,0.05,0.04,0.0,0.0
0.004,180,900,0.004,0.05,0.04,0.002,0.0
0.004,180,900,0.004,0.05,0.04,0.004,0.0
0.004,180,1000,0.003,0.0,0.0,0.0,0.0
0.004,180,1000,0.003,0.0,0.0,0.002,0.0
0.004,180,1000,0.003,0.0,0.0,0.004,0.0
0.004,180,1000,0.003,0.0,0.015,0.0,0.0
0.004,180,1000,0.003,0.0,0.015,0.002,0.0
0.004,180,1000,0.003,0.0,0.015,0.004,0.0
0.004,180,1000,0.003,0.0,0.02,0.0,2.02
0.004,180,1000,0.003,0.0,0.02,0.002,1.76
0.004,180,1000,0.003,0.0,0.02,0.004,1.5
0.004,180,1000,0.003,0.0,0.025,0.0,0.0
0.004,180,1000,0.003,0.0,0.025,0.002,0.0
0.004,180,1000,0.003,0.0,0.025,0.004,0.0
0.004,180,1000,0.003,0.0,0.04,0.0,0.0
0.004,180,1000,0.003,0.0,0.04,0.002,0.0
0.004,180,1000,0.003,0.0,0.04,0.004,0.0
0.004,180,1000,0.003,0.025,0.0,0.0,0.0
0.004,180,1000,0.003,0.025,0.0,0.002,0.0
0.004,180,1000,0.003,0.025,0.015,0.0,0.0
0.004,180,1000,0.003,0.025,0.015,0.002,0.0
0.004,180,1000,0.003,0.025,0.02,0.0,0.0
0.004,180,1000,0.003,0.025,0.02,0.002,0.0
0.004,180,1000,0.003,0.025,0.025,0.0,0.0
0.004,180,1000,0.003,0.025,0.025,0.002,0.0
0.004,180,1000,0.003,0.025,0.04,0.0,0.0
0.004,180,1000,0.003,0.025,0.04,0.002,0.0
0.004,180,1000,0.003,0.05,0.0,0.0,0.0
0.004,180,1000,0.003,0.05,0.0,0.002,0.0
0.004,180,1000,0.003,0.05,0.0,0.004,0.0
0.004,180,1000,0.003,0.05,0.015,0.0,0.0
0.004,180,1000,0.003,0.05,0.015,0.002,0.0
0.004,180,1000,0.003,0.05,0.015,0.004,0.0
0.004,180,1000,0.003,0.05,0.02,0.0,0.86
0.004,180,1000,0.003,0.05,0.02,0.002,0.0
0.004,180,1000,0.003,0.05,0.02,0.004,0.0
0.004,180,1000,0.003,0.05,0.025,0.0,0.0
0.004,180,1000,0.003,0.05,0.025,0.002,0.0
0.004,180,1000,0.003,0.05,0.025,0.004,0.0
0.004,180,1000,0.003,0.05,0.04,0.0,0.0
0.004,180,1000,0.003,0.05,0.04,0.002,0.0
0.004,180,1000,0.003,0.05,0.04,0.004,0.0
0.004,180,1000,0.0035,0.0,0.0,0.0,0.0
0.004,180,1000,0.0035,0.0,0.0,0.002,0.0
0.004,180,1000,0.0035,0.0,0.0,0.004,0.0
0.004,180,1000,0.0035,0.0,0.015,0.0,0.0
0.004,180,1000,0.0035,0.0,0.015,0.002,0.0
0.004,180,1000,0.0035,0.0,0.015,0.004,0.0
0.004,180,1000,0.0035,0.0,0.02,0.0,5.68
0.004,180,1000,0.0035,0.0,0.02,0.002,5.56
0.004,180,1000,0.0035,0.0,0.02,0.004,5.44
0.004,180,1000,0.0035,0.0,0.025,0.0,0.0
0.004,180,1000,0.0035,0.0,0.025,0.002,0.0
0.004,180,1000,0.0035,0.0,0.025,0.004,0.0
0.004,180,1000,0.0035,0.0,0.04,0.0,0.0
0.004,180,1000,0.0035,0.0,0.04,0.002,0.0
0.004,180,1000,0.0035,0.0,0.04,0.004,0.0
0.004,180,1000,0.0035,0.025,0.0,0.0,0.0
0.004,180,1000,0.0035,0.025,0.0,0.002,0.0
0.004,180,1000,0.0035,0.025,0.015,0.0,0.0
0.004,180,1000,0.0035,0.025,0.015,0.002,0.0
0.004,180,1000,0.0035,0.025,0.02,0.0,0.0
0.004,180,1000,0.0035,0.025,0.02,0.002,0.0
0.004,180,1000,0.0035,0.025,0.025,0.0,0.0
0.004,180,1000,0.0035,0.025,0.025,0.002,0.0
0.004,180,1000,0.0035,0.025,0.04,0.0,0.0
0.004,180,1000,0.0035,0.025,0.04,0.002,0.0
0.004,180,1000,0.0035,0.05,0.0,0.0,0.0
0.004,180,1000,0.0035,0.05,0.0,0.002,0.0
0.004,180,1000,0.0035,0.05,0.0,0.004,0.0
0.004,180,1000,0.0035,0.05,0.015,0.0,0.0
0.004,180,1000,0.0035,0.05,0.015,0.002,0.0
0.004,180,1000,0.0035,0.05,0.015,0.004,0.0
0.004,180,1000,0.0035,0.05,0.02,0.0,0.0
0.004,180,1000,0.0035,0.05,0.02,0.002,0.0
0.004,180,1000,0.0035,0.05,0.02,0.004,0.0
0.004,180,1000,0.0035,0.05,0.025,0.0,0.0
0.004,180,1000,0.0035,0.05,0.025,0.002,0.0
0.004,180,1000,0.0035,0.05,0.025,0.004,0.0
0.004,180,1000,0.0035,0.05,0.04,0.0,0.0
0.004,180,1000,0.0035,0.05,0.04,0.002,0.0
0.004,180,1000,0.0035,0.05,0.04,0.004,0.0
0.004,180,1000,0.004,0.0,0.0,0.0,0.0
0.004,180,1000,0.004,0.0,0.0,0.002,0.0
0.004,180,1000,0.004,0.0,0.0,0.004,0.0
0.004,180,1000,0.004,0.0,0.015,0.0,0.0
0.004,180,1000,0.004,0.0,0.015,0.002,0.0
0.004,180,1000,0.004,0.0,0.015,0.004,0.0
0.004,180,1000,0.004,0.0,0.02,0.0,0.0
0.004,180,1000,0.004,0.0,0.02,0.002,0.0
0.004,180,1000,0.004,0.0,0.02,0.004,0.0
0.004,180,1000,0.004,0.0,0.025,0.0,3.98
0.004,180,1000,0.004,0.0,0.025,0.002,3.84
0.004,180,1000,0.004,0.0,0.025,0.004,3.7
0.004,180,1000,0.004,0.0,0.04,0.0,0.0
0.004,180,1000,0.004,0.0,0.04,0.002,0.0
0.004,180,1000,0.004,0.0,0.04,0.004,0.0
0.004,180,1000,0.004,0.025,0.0,0.0,0.0
0.004,180,1000,0.004,0.025,0.0,0.002,0.0
0.004,180,1000,0.004,0.025,0.0,0.004,0.0
0.004,180,1000,0.004,0.025,0.015,0.0,0.0
0.004,180,1000,0.004,0.025,0.015,0.002,0.0
0.004,180,1000,0.004,0.025,0.02,0.0,0.0
0.004,180,1000,0.004,0.025,0.02,0.002,0.0
0.004,180,1000,0.004,0.025,0.025,0.0,0.0
0.004,180,1000,0.004,0.025,0.025,0.002,0.0
0.004,180,1000,0.004,0.025,0.04,0.0,0.0
0.004,180,1000,0.004,0.025,0.04,0.002,0.0
0.004,180,1000,0.004,0.05,0.0,0.0,0.0
0.004,180,1000,0.004,0.05,0.0,0.002,0.0
0.004,180,1000,0.004,0.05,0.0,0.004,0.0
0.004,180,1000,0.004,0.05,0.015,0.0,0.0
0.004,180,1000,0.004,0.05,0.015,0.002,0.0
0.004,180,1000,0.004,0.05,0.015,0.004,0.0
0.004,180,1000,0.004,0.05,0.02,0.0,0.0
0.004,180,1000,0.004,0.05,0.02,0.002,0.0
0.004,180,1000,0.004,0.05,0.02,0.004,0.0
0.004,180,1000,0.004,0.05,0.025,0.0,0.0
0.004,180,1000,0.004,0.05,0.025,0.002,0.0
0.004,180,1000,0.004,0.05,0.025,0.004,0.0
0.004,180,1000,0.004,0.05,0.04,0.0,0.0
0.004,180,1000,0.004,0.05,0.04,0.002,0.0
0.004,180,1000,0.004,0.05,0.04,0.004,0.0
0.004,180,1200,0.003,0.0,0.0,0.0,0.0
0.004,180,1200,0.003,0.0,0.0,0.002,0.0
0.004,180,1200,0.003,0.0,0.0,0.004,0.0
0.004,180,1200,0.003,0.0,0.015,0.0,0.0
0.004,180,1200,0.003,0.0,0.015,0.002,0.0
0.004,180,1200,0.003,0.0,0.015,0.004,0.0
0.004,180,1200,0.003,0.0,0.02,0.0,2.5
0.004,180,1200,0.003,0.0,0.02,0.002,2.3
0.004,180,1200,0.003,0.0,0.02,0.004,2.12
0.004,180,1200,0.003,0.0,0.025,0.0,0.0
0.004,180,1200,0.003,0.0,0.025,0.002,0.0
0.004,180,1200,0.003,0.0,0.025,0.004,0.0
0.004,180,1200,0.003,0.0,0.04,0.0,0.0
0.004,180,1200,0.003,0.0,0.04,0.002,0.0
0.004,180,1200,0.003,0.0,0.04,0.004,0.0
0.004,180,1200,0.003,0.025,0.0,0.0,0.0
0.004,180,1200,0.003,0.025,0.0,0.002,0.0
0.004,180,1200,0.003,0.025,0.015,0.0,0.0
0.004,180,1200,0.003,0.025,0.015,0.002,0.0
0.004,180,1200,0.003,0.025,0.02,0.0,0.0
0.004,180,1200,0.003,0.025,0.02,0.002,0.0
0.004,180,1200,0.003,0.025,0.025,0.0,0.0
0.004,180,1200,0.003,0.025,0.025,0.002,0.0
0.004,180,1200,0.003,0.025,0.04,0.0,0.0
0.004,180,1200,0.003,0.025,0.04,0.002,0.0
0.004,180,1200,0.003,0.05,0.0,0.0,0.0
0.004,180,1200,0.003,0.05,0.0,0.002,0.0
0.004,180,1200,0.003,0.05,0.0,0.004,0.0
0.004,180,1200,0.003,0.05,0.015,0.0,0.0
0.004,180,1200,0.003,0.05,0.015,0.002,0.0
0.004,180,1200,0.003,0.05,0.015,0.004,0.0
0.004,180,1200,0.003,0.05,0.02,0.0,2.68
0.004,180,1200,0.003,0.05,0.02,0.002,2.26
0.004,180,1200,0.003,0.05,0.02,0.004,1.9
0.004,180,1200,0.003,0.05,0.025,0.0,0.0
0.004,180,1200,0.003,0.05,0.025,0.002,0.0
0.004,180,1200,0.003,0.05,0.025,0.004,0.0
0.004,180,1200,0.003,0.05,0.04,0.0,0.0
0.004,180,1200,0.003,0.05,0.04,0.002,0.0
0.004,180,1200,0.003,0.05,0.04,0.004,0.0
0.004,180,1200,0.0035,0.0,0.0,0.0,0.0
0.004,180,1200,0.0035,0.0,0.0,0.002,0.0
0.004,180,1200,0.0035,0.0,0.0,0.004,0.0
0.004,180,1200,0.0035,0.0,0.015,0.0,0.0
0.004,180,1200,0.0035,0.0,0.015,0.002,0.0
0.004,180,1200,0.0035,0.0,0.015,0.004,0.0
0.004,180,1200,0.0035,0.0,0.02,0.0,6.36
0.004,180,1200,0.0035,0.0,0.02,0.002,6.24
0.004,180,1200,0.0035,0.0,0.02,0.004,6.12
0.004,180,1200,0.0035,0.0,0.025,0.0,0.0
0.004,180,1200,0.0035,0.0,0.025,0.002,0.0
0.004,180,1200,0.0035,0.0,0.025,0.004,0.0
0.004,180,1200,0.0035,0.0,0.04,0.0,0.0
0.004,180,1200,0.0035,0.0,0.04,0.002,0.0
0.004,180,1200,0.0035,0.0,0.04,0.004,0.0
0.004,180,1200,0.0035,0.025,0.0,0.0,0.0
0.004,180,1200,0.0035,0.025,0.0,0.002,0.0
0.004,180,1200,0.0035,0.025,0.015,0.0,0.0
0.004,180,1200,0.0035,0.025,0.015,0.002,0.0
0.004,180,1200,0.0035,0.025,0.02,0.0,2.58
0.004,180,1200,0.0035,0.025,0.02,0.002,1.9
0.004,180,1200,0.0035,0.025,0.025,0.0,0.0
0.004,180,1200,0.0035,0.025,0.025,0.002,0.0
0.004,180,1200,0.0035,0.025,0.04,0.0,0.0
0.004,180,1200,0.0035,0.025,0.04,0.002,0.0
0.004,180,1200,0.0035,0.05,0.0,0.0,0.0
0.004,180,1200,0.0035,0.05,0.0,0.002,0.0
0.004,180,1200,0.0035,0.05,0.0,0.004,0.0
0.004,180,1200,0.0035,0.05,0.015,0.0,0.0
0.004,180,1200,0.0035,0.05,0.015,0.002,0.0
0.004,180,1200,0.0035,0.05,0.015,0.004,0.0
0.004,180,1200,0.0035,0.05,0.02,0.0,0.0
0.004,180,1200,0.0035,0.05,0.02,0.002,0.0
0.004,180,1200,0.0035,0.05,0.02,0.004,0.0
0.004,180,1200,0.0035,0.05,0.025,0.0,0.0
0.004,180,1200,0.0035,0.05,0.025,0.002,0.0
0.004,180,1200,0.0035,0.05,0.025,0.004,0.0
0.004,180,1200,0.0035,0.05,0.04,0.0,0.0
0.004,180,1200,0.0035,0.05,0.04,0.002,0.0
0.004,180,1200,0.0035,0.05,0.04,0.004,0.0
0.004,180,1200,0.004,0.0,0.0,0.0,0.0
0.004,180,1200,0.004,0.0,0.0,0.002,0.0
0.004,180,1200,0.004,0.0,0.0,0.004,0.0
0.004,180,1200,0.004,0.0,0.015,0.0,0.0
0.004,180,1200,0.004,0.0,0.015,0.002,0.0
0.004,180,1200,0.004,0.0,0.015,0.004,0.0
0.004,180,1200,0.004,0.0,0.02,0.0,4.78
0.004,180,1200,0.004,0.0,0.02,0.002,4.68
0.004,180,1200,0.004,0.0,0.02,0.004,4.54
0.004,180,1200,0.004,0.0,0.025,0.0,0.0
0.004,180,1200,0.004,0.0,0.025,0.002,0.0
0.004,180,1200,0.004,0.0,0.025,0.004,0.0
0.004,180,1200,0.004,0.0,0.04,0.0,0.0
0.004,180,1200,0.004,0.0,0.04,0.002,0.0
0.004,180,1200,0.004,0.0,0.04,0.004,0.0
0.004,180,1200,0.004,0.025,0.0,0.0,0.0
0.004,180,1200,0.004,0.025,0.0,0.002,0.0
0.004,180,1200,0.004,0.025,0.0,0.004,0.0
0.004,180,1200,0.004,0.025,0.015,0.0,0.0
0.004,180,1200,0.004,0.025,0.015,0.002,0.0
0.004,180,1200,0.004,0.025,0.015,0.004,0.0
0.004,180,1200,0.004,0.025,0.02,0.0,0.0
0.004,180,1200,0.004,0.025,0.02,0.002,0.0
0.004,180,1200,0.004,0.025,0.02,0.004,0.0
0.004,180,1200,0.004,0.025,0.025,0.0,0.0
0.004,180,1200,0.004,0.025,0.025,0.002,0.0
0.004,180,1200,0.004,0.025,0.025,0.004,0.0
0.004,180,1200,0.004,0.025,0.04,0.0,0.0
0.004,180,1200,0.004,0.025,0.04,0.002,0.0
0.004,180,1200,0.004,0.025,0.04,0.004,0.0
0.004,180,1200,0.004,0.05,0.0,0.0,0.0
0.004,180,1200,0.004,0.05,0.0,0.002,0.0
0.004,180,1200,0.004,0.05,0.0,0.004,0.0
0.004,180,1200,0.004,0.05,0.015,0.0,0.0
0.004,180,1200,0.004,0.05,0.015,0.002,0.0
0.004,180,1200,0.004,0.05,0.015,0.004,0.0
0.004,180,1200,0.004,0.05,0.02,0.0,3.46
0.004,180,1200,0.004,0.05,0.02,0.002,3.3
0.004,180,1200,0.004,0.05,0.02,0.004,3.16
0.004,180,1200,0.004,0.05,0.025,0.0,0.0
0.004,180,1200,0.004,0.05,0.025,0.002,0.0
0.004,180,1200,0.004,0.05,0.025,0.004,0.0
0.004,180,1200,0.004,0.05,0.04,0.0,0.0
0.004,180,1200,0.004,0.05,0.04,0.002,0.0
0.004,180,1200,0.004,0.05,0.04,0.004,0.0
0.004,200,900,0.003,0.0,0.0,0.0,0.0
0.004,200,900,0.003,0.0,0.0,0.002,0.0
0.004,200,900,0.003,0.0,0.015,0.0,0.0
0.004,200,900,0.003,0.0,0.015,0.002,0.0
0.004,200,900,0.003,0.0,0.02,0.0,0.0
0.004,200,900,0.003,0.0,0.02,0.002,0.0
0.004,200,900,0.003,0.0,0.025,0.0,0.0
0.004,200,900,0.003,0.0,0.025,0.002,0.0
0.004,200,900,0.003,0.0,0.04,0.0,0.0
0.004,200,900,0.003,0.0,0.04,0.002,0.0
0.004,200,900,0.003,0.025,0.0,0.0,0.0
0.004,200,900,0.003,0.025,0.0,0.002,0.0
0.004,200,900,0.003,0.025,0.0,0.004,0.0
0.004,200,900,0.003,0.025,0.015,0.0,0.0
0.004,200,900,0.003,0.025,0.015,0.002,0.0
0.004,200,900,0.003,0.025,0.015,0.004,0.0
0.004,200,900,0.003,0.025,0.02,0.0,0.0
0.004,200,900,0.003,0.025,0.02,0.002,0.0
0.004,200,900,0.003,0.025,0.02,0.004,0.0
0.004,200,900,0.003,0.025,0.025,0.0,0.0
0.004,200,900,0.003,0.025,0.025,0.002,0.0
0.004,200,900,0.003,0.025,0.025,0.004,0.0
0.004,200,900,0.003,0.025,0.04,0.0,0.0
0.004,200,900,0.003,0.025,0.04,0.002,0.0
0.004,200,900,0.003,0.025,0.04,0.004,0.0
0.004,200,900,0.003,0.05,0.0,0.0,0.0
0.004,200,900,0.003,0.05,0.0,0.002,0.0
0.004,200,900,0.003,0.05,0.0,0.004,0.0
0.004,200,900,0.003,0.05,0.015,0.0,5.06
0.004,200,900,0.003,0.05,0.015,0.002,4.9
0.004,200,900,0.003,0.05,0.015,0.004,4.78
0.004,200,900,0.003,0.05,0.02,0.0,0.0
0.004,200,900,0.003,0.05,0.02,0.002,0.0
0.004,200,900,0.003,0.05,0.02,0.004,0.0
0.004,200,900,0.003,0.05,0.025,0.0,0.0
0.004,200,900,0.003,0.05,0.025,0.002,0.0
0.004,200,900,0.003,0.05,0.025,0.004,0.0
0.004,200,900,0.003,0.05,0.04,0.0,0.0
0.004,200,900,0.003,0.05,0.04,0.002,0.0
0.004,200,900,0.0035,0.0,0.0,0.0,0.0
0.004,200,900,0.0035,0.0,0.0,0.002,0.0
0.004,200,900,0.0035,0.0,0.015,0.0,0.0
0.004,200,900,0.0035,0.0,0.015,0.002,0.0
0.004,200,900,0.0035,0.0,0.02,0.0,0.0
0.004,200,900,0.0035,0.0,0.02,0.002,0.0
0.004,200,900,0.0035,0.0,0.025,0.0,0.0
0.004,200,900,0.0035,0.0,0.025,0.002,0.0
0.004,200,900,0.0035,0.0,0.04,0.0,0.0
0.004,200,900,0.0035,0.0,0.04,0.002,0.0
0.004,200,900,0.0035,0.025,0.0,0.0,0.0
0.004,200,900,0.0035,0.025,0.0,0.002,0.0
0.004,200,900,0.0035,0.025,0.0,0.004,0.0
0.004,200,900,0.0035,0.025,0.015,0.0,0.0
0.004,200,900,0.0035,0.025,0.015,0.002,0.0
0.004,200,900,0.0035,0.025,0.015,0.004,0.0
0.004,200,900,0.0035,0.025,0.02,0.0,0.0
0.004,200,900,0.0035,0.025,0.02,0.002,0.0
0.004,200,900,0.0035,0.025,0.02,0.004,0.0
0.004,200,900,0.0035,0.025,0.025,0.0,0.0
0.004,200,900,0.0035,0.025,0.025,0.002,0.0
0.004,200,900,0.0035,0.025,0.025,0.004,0.0
0.004,200,900,0.0035,0.025,0.04,0.0,0.0
0.004,200,900,0.0035,0.025,0.04,0.002,0.0
0.004,200,900,0.0035,0.025,0.04,0.004,0.0
0.004,200,900,0.0035,0.05,0.0,0.0,0.0
0.004,200,900,0.0035,0.05,0.0,0.002,0.0
0.004,200,900,0.0035,0.05,0.0,0.004,0.0
0.004,200,900,0.0035,0.05,0.015,0.0,0.0
0.004,200,900,0.0035,0.05,0.015,0.002,0.0
0.004,200,900,0.0035,0.05,0.015,0.004,0.0
0.004,200,900,0.0035,0.05,0.02,0.0,3.16
0.004,200,900,0.0035,0.05,0.02,0.002,2.98
0.004,200,900,0.0035,0.05,0.02,0.004,2.82
0.004,200,900,0.0035,0.05,0.025,0.0,0.0
0.004,200,900,0.0035,0.05,0.025,0.002,0.0
0.004,200,900,0.0035,0.05,0.025,0.004,0.0
0.004,200,900,0.0035,0.05,0.04,0.0,0.0
0.004,200,900,0.0035,0.05,0.04,0.002,0.0
0.004,200,900,0.0035,0.05,0.04,0.004,0.0
0.004,200,900,0.004,0.0,0.0,0.0,0.0
0.004,200,900,0.004,0.0,0.0,0.002,0.0
0.004,200,900,0.004,0.0,0.015,0.0,0.0
0.004,200,900,0.004,0.0,0.015,0.002,0.0
0.004,200,900,0.004,0.0,0.02,0.0,0.0
0.004,200,900,0.004,0.0,0.02,0.002,0.0
0.004,200,900,0.004,0.0,0.025,0.0,0.0
0.004,200,900,0.004,0.0,0.025,0.002,0.0
0.004,200,900,0.004,0.0,0.04,0.0,0.0
0.004,200,900,0.004,0.0,0.04,0.002,0.0
0.004,200,900,0.004,0.025,0.0,0.0,0.0
0.004,200,900,0.004,0.025,0.0,0.002,0.0
0.004,200,900,0.004,0.025,0.0,0.004,0.0
0.004,200,900,0.004,0.025,0.015,0.0,0.0
0.004,200,900,0.004,0.025,0.015,0.002,0.0
0.004,200,900,0.004,0.025,0.015,0.004,0.0
0.004,200,900,0.004,0.025,0.02,0.0,0.0
0.004,200,900,0.004,0.025,0.02,0.002,0.0
0.004,200,900,0.004,0.025,0.02,0.004,0.0
0.004,200,900,0.004,0.025,0.025,0.0,0.0
0.004,200,900,0.004,0.025,0.025,0.002,0.0
0.004,200,900,0.004,0.025,0.025,0.004,0.0
0.004,200,900,0.004,0.025,0.04,0.0,0.0
0.004,200,900,0.004,0.025,0.04,0.002,0.0
0.004,200,900,0.004,0.025,0.04,0.004,0.0
0.004,200,900,0.004,0.05,0.0,0.0,0.0
0.004,200,900,0.004,0.05,0.0,0.002,0.0
0.004,200,900,0.004,0.05,0.0,0.004,0.0
0.004,200,900,0.004,0.05,0.015,0.0,0.0
0.004,200,900,0.004,0.05,0.015,0.002,0.0
0.004,200,900,0.004,0.05,0.015,0.004,0.0
0.004,200,900,0.004,0.05,0.02,0.0,1.84
0.004,200,900,0.004,0.05,0.02,0.002,1.52
0.004,200,900,0.004,0.05,0.02,0.004,1.24
0.004,200,900,0.004,0.05,0.025,0.0,0.0
0.004,200,900,0.004,0.05,0.025,0.002,0.0
0.004,200,900,0.004,0.05,0.025,0.004,0.0
0.004,200,900,0.004,0.05,0.04,0.0,0.0
0.004,200,900,0.004,0.05,0.04,0.002,0.0
0.004,200,900,0.004,0.05,0.04,0.004,0.0
0.004,200,1000,0.003,0.0,0.0,0.0,0.0
0.004,200,1000,0.003,0.0,0.0,0.002,0.0
0.004,200,1000,0.003,0.0,0.015,0.0,0.0
0.004,200,1000,0.003,0.0,0.015,0.002,0.0
